id,title,description,link,image_link,availability,price,brand,condition,gtin,mpn,item_group_id
7232,Saxony Premium Hybrid-Matratze aus Naturlatex 180 × 200,"Die Sachsen Hybrid Matratze (180x200) wurde für außergewöhnlichen Schlafkomfort entwickelt und kombiniert meisterhaft Naturlatex mit reaktionsfreudigen Minifedern und einem unabhängigen 7-Zonen-Taschenfederkernsystem, um eine unübertroffene, mehrschichtige Unterstützung zu bieten.",https://www.maisondecocon.com/products/saxony-premium-hybrid-natural-latex-mattress-180x200?variant_sku=7232,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/saxony-matratze-160x200-weiss-hauptansicht.jpg?v=1784205003,out_of_stock,1320.00 EUR,Ángel Cerdá S.L.,new,8435631045113,7232,saxony-premium-hybrid-natural-latex-mattress-180x200
7234,Brandenburg Premium Hybrid-Naturlatexmatratze 180 × 200,"Die Brandenburg Hybrid Matratze (180x200 cm) wurde entwickelt, um ein erfrischendes Schlaferlebnis zu bieten. Sie kombiniert Naturlatex mit einem Cooltex-Taschenfedersystem in der charakteristischen blau-weißen Ausführung und bietet fortschrittliche Kühleigenschaften sowie perfekt ausgewogenen Komfort.",https://www.maisondecocon.com/products/brandenburg-premium-hybrid-natural-latex-mattress-180x200?variant_sku=7234,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/brandenburg-matratze-160x200-blau-weiss-hauptansicht.jpg?v=1784205138,out_of_stock,2340.00 EUR,Ángel Cerdá S.L.,new,8435631045137,7234,brandenburg-premium-hybrid-natural-latex-mattress-180x200
7243,"Westphalia Premium Hybrid-Matratze aus Naturlatex, 180 × 200","Die Westfalen Hybrid-Matratze (180x200 cm) wurde entwickelt, um ein erfrischendes Schlaferlebnis zu bieten. Sie kombiniert Naturlatex mit einem Cooltex-Minitsaschenfedersystem in einem eleganten beigefarbenen Finish und bietet fortschrittliche Kühleigenschaften sowie perfekt ausgewogenen Komfort.",https://www.maisondecocon.com/products/westphalia-premium-hybrid-natural-latex-mattress-180x200?variant_sku=7243,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/westphalia-matratze-160x200-beige-hauptansicht.jpg?v=1784205330,out_of_stock,2340.00 EUR,Ángel Cerdá S.L.,new,8435631053125,7243,westphalia-premium-hybrid-natural-latex-mattress-180x200
M11402007VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M11402007VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,in_stock,129.95 EUR,Coco & Cici,new,8721184401781,M11402007VS,tencel-twill-duvet-cover-white
M12602207VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M12602207VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,in_stock,239.95 EUR,Coco & Cici,new,8721184401835,M12602207VS,tencel-twill-duvet-cover-white
M11402207VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M11402207VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,in_stock,139.95 EUR,Coco & Cici,new,8721184403914,M11402207VS,tencel-twill-duvet-cover-white
M12402207VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M12402207VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,in_stock,219.95 EUR,Coco & Cici,new,8721184401828,M12402207VS,tencel-twill-duvet-cover-white
M12002007VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M12002007VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,out_of_stock,179.95 EUR,Coco & Cici,new,8721184401804,M12002007VS,tencel-twill-duvet-cover-white
M12002207VS,Bettbezug aus Tencel™-Twill – Weiß,"Tauchen Sie ein in Bettwäsche, die mit Ihnen atmet. Unser Bettbezug aus Tencel™-Twill in Weiß verleiht Ihrem Schlafzimmer eine sanfte, matte Eleganz – dezenter Luxus ohne Glanz.",https://www.maisondecocon.com/products/tencel-twill-duvet-cover-white?variant_sku=M12002207VS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Tencel_Twill_Duvet_Cover_in_White_styled_on_a_bed_with_a_neutral_headboard_and_sheer_curtains.png?v=1785835255,in_stock,189.95 EUR,Coco & Cici,new,8721184401811,M12002207VS,tencel-twill-duvet-cover-white
B11402003,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B11402003,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,109.95 EUR,Coco & Cici,new,6091016424472,B11402003,bamboo-duvet-cover-ocher-yellow
B11402203,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B11402203,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,109.95 EUR,Coco & Cici,new,6091016451447,B11402203,bamboo-duvet-cover-ocher-yellow
B12002003,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B12002003,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,169.95 EUR,Coco & Cici,new,6091016460487,B12002003,bamboo-duvet-cover-ocher-yellow
B12002203,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B12002203,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,169.95 EUR,Coco & Cici,new,6091016585548,B12002203,bamboo-duvet-cover-ocher-yellow
B12402203,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B12402203,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,199.95 EUR,Coco & Cici,new,6091016773716,B12402203,bamboo-duvet-cover-ocher-yellow
B12602203,"Bettbezug aus Bambus, ockergelb","Besserer Schlaf beginnt ganz einfach. Unser Bettbezug „Eco Bamboo“ in Ockergelb ist weich, atmungsaktiv und besonders pflegeleicht – ein sanfter, nachhaltiger Einstieg in einen besseren Schlaf.",https://www.maisondecocon.com/products/bamboo-duvet-cover-ocher-yellow?variant_sku=B12602203,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-ocher-yellow-folded-01.png?v=1785840894,out_of_stock,209.95 EUR,Coco & Cici,new,6091016828898,B12602203,bamboo-duvet-cover-ocher-yellow
12602207,TENCEL™-Satin-Bettbezug in Terra Pink,"Wachen Sie auf, als wären Sie noch im Urlaub. Unser Bettbezug aus Tencel™-Satin in der Farbe „Terra Pink“ verleiht Ihrem Schlafzimmer eine geschmeidige, strahlende Weichheit – mit einem natürlichen Glanz, der mit der Zeit immer schöner wird.",https://www.maisondecocon.com/products/tencel-sateen-duvet-cover-terra-pink?variant_sku=12602207,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-duvet-cover-terra-pink-folded-01.jpg?v=1785849687,in_stock,269.95 EUR,Coco & Cici,new,7423603046078,12602207,tencel-sateen-duvet-cover-terra-pink
M250602,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M250602,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,29.95 EUR,Coco & Cici,new,6097749117179,M250602,tencel-twill-pillowcase-beige
M280802,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M280802,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,37.95 EUR,Coco & Cici,new,8721184401743,M280802,tencel-twill-pillowcase-beige
M260702,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M260702,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,32.95 EUR,Coco & Cici,new,6097749265214,M260702,tencel-twill-pillowcase-beige
M2507522,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M2507522,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,36.95 EUR,Coco & Cici,new,8721184401767,M2507522,tencel-twill-pillowcase-beige
M265652,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M265652,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,32.95 EUR,Coco & Cici,new,8721184401736,M265652,tencel-twill-pillowcase-beige
M240802,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M240802,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,32.95 EUR,Coco & Cici,new,8721184401675,M240802,tencel-twill-pillowcase-beige
M2607022,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M2607022,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,29.95 EUR,Coco & Cici,new,6097748637616,M2607022,tencel-twill-pillowcase-beige
M2507022,"Kissenbezug aus Tencel™-Twill, beige","Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Beige bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – diskreter Luxus, Kissen für Kissen.",https://www.maisondecocon.com/products/tencel-twill-pillowcase-beige?variant_sku=M2507022,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-twill-pillowcase-beige-styled-01.jpg?v=1785849569,in_stock,29.95 EUR,Coco & Cici,new,6097748493472,M2507022,tencel-twill-pillowcase-beige
4260240AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4260240AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,out_of_stock,819.00 EUR,Coco & Cici,new,8721184406359,4260240AS,tencel-four-seasons-duvet
4260220AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4260220AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,749.00 EUR,Coco & Cici,new,7423607355329,4260220AS,tencel-four-seasons-duvet
4200220AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4200220AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,599.00 EUR,Coco & Cici,new,7423606679655,4200220AS,tencel-four-seasons-duvet
4240220AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4240220AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,679.00 EUR,Coco & Cici,new,7423607345337,4240220AS,tencel-four-seasons-duvet
4140200AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4140200AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,419.00 EUR,Coco & Cici,new,7423626999917,4140200AS,tencel-four-seasons-duvet
4200200AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4200200AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,599.00 EUR,Coco & Cici,new,8721184406342,4200200AS,tencel-four-seasons-duvet
4140220AS,Tencel™ Vier-Jahreszeiten-Bettdecke,"Für jede Jahreszeit konzipiert. Unsere Tencel™ Four Seasons-Bettdecke kombiniert eine leichtere Sommerdecke mit einer Frühjahrs-/Herbstdecke, die sich für den Winter miteinander verbinden lassen – ein Bettdeckensystem, das das ganze Jahr über Komfort bietet.",https://www.maisondecocon.com/products/tencel-four-seasons-duvet?variant_sku=4140220AS,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-four-seasons-duvet-folded-elephant-01.png?v=1785850675,in_stock,419.00 EUR,Coco & Cici,new,7423607361337,4140220AS,tencel-four-seasons-duvet
